industry,requested_amount_usd,milestone_count,team_experience_years,is_successful
Advertising,0.0,1,1.1663244353182751,1
3D,1200000.0,1,1.0,0
Broadcasting,72000000.0,3,27.21697467488022,1
Enterprise Software,3625000.0,3,1.0,1
B2B,500000.0,1,0.0,0
Crowdfunding,90000.0,2,0.0,0
Technology,1100000.0,2,1.0,1
Software,86401577.0,8,8.993839835728952,1
Advertising,0.0,1,0.33127994524298426,1
Software,10354400.0,1,9.032169746748803,0
Social Network Media,1800000.0,2,1.0,1
Real Estate,0.0,1,1.9055441478439425,1
Real Estate,0.0,1,1.0,0
Games,2000000.0,1,4.676249144421629,1
Games,1000000.0,1,1.0951403148528405,0
Music,0.0,1,1.0,0
Bio-Pharm,3000000.0,1,1.0,0
Mobile,15000000.0,2,1.0,1
Biotechnology,73480066.0,4,2.3874058863791925,1
Biotechnology,210384730.0,1,19.71526351813826,1
Legal,50000.0,1,1.0157426420260096,0
Curated Web,840000.0,2,0.0,1
Big Data,0.0,1,1.514031485284052,1
Consumer Electronics,17000000.0,3,4.002737850787132,1
Data Security,16000000.0,1,4.32580424366872,1
Software,12000000.0,2,1.108829568788501,0
Health Care,16000008.0,1,1.0,1
Clean Technology,85000000.0,2,1.0,1
Clean Technology,14000000.0,2,3.1457905544147846,1
Nonprofits,2323.0,1,0.0,1
Advertising,0.0,1,0.5722108145106092,1
Software,33199999.0,4,5.221081451060917,1
Software,25000.0,1,0.06297056810403832,0
Apps,1500000.0,1,1.160848733744011,1
Enterprise Software,52840.0,1,5.415468856947296,0
Software,15208650.0,4,5.563312799452429,0
Mobile,9620000.0,2,2.732375085557837,1
Entrepreneur,50000.0,1,1.0,0
Finance,1730000.0,1,1.0,1
Curated Web,7400000.0,1,1.757700205338809,1
Curated Web,8328770.0,3,3.4140999315537304,1
Design,6920000.0,2,1.0,1
News,50100000.0,2,0.4134154688569473,1
Software,2150000.0,3,6.537987679671458,1
Social Media,250000.0,3,0.07665982203969883,0
Finance,50000.0,1,1.0,0
Design,11000000.0,1,1.0,1
Biotechnology,70200000.0,4,1.8507871321013005,1
Finance,0.0,2,2.5626283367556466,1
Software,75000000.0,1,1.0,1
Biotechnology,9300718.0,4,2.967830253251198,1
Security,17700000.0,1,1.0,1
Education,0.0,1,6.751540041067762,1
Advertising,500000.0,1,0.33675564681724846,1
Ediscovery,8110454.0,5,0.0,1
Clean Technology,42250000.0,5,0.75564681724846,1
Security,52000000.0,3,7.2470910335386725,0
Online Dating,85000.0,1,0.0,0
Gambling,25000.0,1,1.1909650924024642,0
E-Commerce,30000.0,1,1.0,0
Finance,1583500.0,4,1.5222450376454484,1
Curated Web,1300000.0,2,0.49555099247091033,0
Real Estate,275000.0,1,0.08213552361396304,0
Search,3500000.0,1,0.01642710472279261,0
Computers,13500000.0,2,3.40041067761807,1
Development Platforms,14000000.0,1,1.0,0
Software,10000000.0,1,1.8535249828884326,1
Security,177000.0,1,1.0,0
Computers,584479.181076221,1,6.754277891854894,0
Biotechnology,177000000.0,5,6.231348391512663,1
Clean Technology,1602500.0,1,2.132785763175907,0
Natural Gas Uses,400000000.0,1,1.0,1
Biotechnology,108391875.0,3,4.848733744010952,1
Domains,0.0,1,1.0,1
Curated Web,0.0,1,1.0,0
Biotechnology,34999992.0,2,5.144421629021219,1
Software,3949998.0,3,18.036960985626283,1
Healthcare Services,0.0,1,19.17864476386037,1
Fitness,100000.0,1,0.2080766598220397,0
Biotechnology,4734165.0,2,8.402464065708418,1
Enterprise Software,69000000.0,4,0.6406570841889117,1
Analytics,125000.0,2,0.676249144421629,0
Software,7500000.0,2,7.184120465434634,1
Messaging,700000.0,1,1.0,1
Health Care,48400000.0,4,1.0,1
Enterprise Software,4000000.0,1,6.026009582477755,1
Analytics,0.0,1,0.12046543463381246,0
Health Diagnostics,115000000.0,1,1.0,1
Biotechnology,15000000.0,1,6.294318959616701,1
Data Centers,14000000.0,1,1.0,1
Clean Technology,54000000.0,5,9.845311430527037,1
Big Data,0.0,1,2.8856947296372346,0
Real Estate,600000.0,1,0.3750855578370979,0
Manufacturing,7800000.0,3,15.953456536618754,1
Biotechnology,357129887.0,8,0.07665982203969883,1
Messaging,0.0,1,0.16700889801505817,1
Public Relations,6051497.0,3,0.0,1
Digital Media,250000.0,1,0.2464065708418891,0
Finance,0.0,1,3.082819986310746,1
Mobile,50000.0,1,1.0,0
iPhone,51713.0,1,0.5804243668720055,0
Mobile,50444588.0,3,1.0,0
Enterprises,1000000.0,1,0.5420944558521561,1
File Sharing,2700000.0,3,0.2190280629705681,0
Biotechnology,67500000.0,1,1.0,1
Education,40000000.0,1,30.135523613963038,1
Medical,32700000.0,2,2.921286789869952,1
Health and Wellness,30000000.0,1,1.0,1
Technology,20000000.0,1,1.0,0
Games,0.0,1,0.0,0
Chemicals,198730677.0,1,12.487337440109513,1
Chat,9000000.0,2,1.0,0
Biotechnology,1200000.0,1,7.912388774811773,0
Biotechnology,6195600.0,3,3.1156741957563314,1
Biotechnology,33000000.0,1,1.0,0
Curated Web,478000000.0,2,4.188911704312115,1
Curated Web,34300000.0,3,0.7501711156741958,1
Application Platforms,40000.0,1,1.0,0
Software,0.0,1,1.6317590691307324,1
Advertising,5026.0,1,0.33401779603011633,0
Apps,62500.0,1,0.5366187542778919,0
Consumer Internet,200000.0,1,0.0,1
Real Estate,6923782.0,3,0.8432580424366872,1
Facebook Applications,68246.0,2,0.2518822724161533,1
Real Estate,0.0,1,0.08487337440109514,0
Curated Web,675000.0,2,1.3388090349075976,1
E-Commerce Platforms,175000.0,2,0.0,0
Software,15200000.0,2,2.926762491444216,0
Bio-Pharm,13000000.0,1,1.0,1
Biotechnology,5400000.0,2,29.95208761122519,1
Curated Web,500000.0,1,0.0,1
Biotechnology,29499310.0,2,22.23134839151266,1
Advertising,1000000.0,1,4.084873374401095,1
Document Management,30000000.0,1,7.868583162217659,1
Curated Web,100000.0,1,0.3942505133470226,0
Enterprise Software,18035387.0,12,0.07392197125256673,1
Travel,0.0,1,0.8870636550308009,0
Business Services,7600000.0,1,1.0,0
Mobile,7129238.0,4,0.0,1
Curated Web,350000.0,1,4.900752908966461,0
Semiconductors,25000000.0,1,1.0,0
Real Estate,45900000.0,1,8.41889117043121,1
E-Commerce,15665911.3932343,9,1.0,1
Biotechnology,4247540.0,4,1.0,0
Biotechnology,21665600.0,6,17.4072553045859,1
Biotechnology,12000000.0,1,1.0,1
Business Services,4000000.0,1,1.0,0
Internet Marketing,0.0,1,1.0,1
Loyalty Programs,0.0,1,0.0,0
Intelligent Systems,38126.0,1,1.0,0
Search Marketing,51900000.0,3,2.1218343600273784,1
Software,679000.0,1,1.0,0
Software,868050.0,1,4.216290212183436,0
Oil,25000000.0,1,1.0,1
Hospitality,5000000.0,1,1.0,0
Coupons,200000.0,1,0.24914442162902123,0
Medical,26500000.0,1,5.221081451060917,1
Biotechnology,60741995.0,5,9.23750855578371,1
E-Commerce,25000000.0,1,0.31211498973305957,1
Consumer Goods,0.0,1,0.6652977412731006,0
Analytics,2844942.0,3,1.0,1
E-Commerce,0.0,3,0.6543463381245722,1
Advertising,1500000.0,2,4.418891170431212,1
Analytics,1000000.0,2,1.8480492813141685,1
Medical,49247.0,1,1.0,0
Curated Web,1550000.0,2,0.08487337440109514,0
Blogging Platforms,15100000.0,4,0.08487337440109514,1
Clean Technology,7340000.0,1,2.9103353867214237,1
Biotechnology,116000000.0,3,2.622861054072553,1
Property Management,540315.0,3,0.030116358658453114,1
Hardware + Software,39000000.0,3,3.7508555783709787,1
Biotechnology,24150000.0,2,12.465434633812457,0
Biotechnology,156820000.0,5,5.943874058863792,1
Chat,1000000.0,2,0.0,1
Security,37600000.0,4,1.0239561943874058,1
Apps,0.0,1,0.0,1
E-Commerce,10000000.0,2,0.33401779603011633,1
Semiconductors,11200000.0,1,1.0,1
B2B,12789996.0,5,0.0,1
Biotechnology,15500000.0,2,1.0,1
Brand Marketing,20000.0,1,0.32854209445585214,0
E-Commerce,100000.0,1,0.05475701574264202,0
Games,9000000.0,2,1.4182067077344285,1
Content,1960000.0,1,1.0,0
Construction,7000000.0,1,4.8350444900752905,0
Mobile,0.0,1,1.4948665297741273,0
Curated Web,25000.0,1,0.0,0
Hardware + Software,16033882.1642302,2,1.0,0
Analytics,38695399.0,5,1.056810403832991,1
Finance,107225000.0,3,1.0,1
Home Automation,7318000.0,3,0.04106776180698152,1
Content,12700000.0,2,1.0458590006844628,1
Cloud Computing,257944298.0,2,4.75564681724846,1
Crowdsourcing,0.0,1,0.0,0
E-Commerce,50000.0,1,0.5037645448323066,0
Advertising,1561337.12911738,3,0.0,0
Software,2667.0,1,0.9938398357289527,0
Finance,800000.0,2,0.24914442162902123,0
Biotechnology,5000000.0,1,1.0,0
Curated Web,20000.0,1,0.6954140999315537,1
Software,4890000.0,1,1.0677618069815196,1
Health Care,29620000.0,4,6.38466803559206,1
Mobile,4000000.0,1,2.3353867214236823,0
Innovation Engineering,6303109.0,1,0.0,1
Software,6282049.0,1,1.8453114305270362,0
Entertainment,0.0,2,3.1978097193702943,1
Services,7850000.0,1,1.0,0
Advertising,28932322.0,4,5.856262833675565,1
Health Care,14700000.0,3,3.0992470910335386,1
Software,10000000.0,2,49.054072553045856,1
Audio,21000000.0,3,1.6016427104722792,1
E-Commerce,0.0,1,0.0,1
Consumer Goods,8000000.0,1,1.0,1
Advertising,33000000.0,1,2.869267624914442,1
Android,10700000.0,3,0.9144421629021219,1
Bridging Online and Offline,1300000.0,1,1.0650239561943875,0
Career Management,3700000.0,2,1.5633127994524298,0
Apps,2600000.0,2,0.7392197125256673,1
Music,0.0,1,1.2210814510609171,0
Biotechnology,176000000.0,2,7.485284052019165,1
Enterprise Software,21999969.0,3,8.438056125941136,1
Advertising,45000000.0,1,3.79192334017796,1
Sales and Marketing,22000000.0,3,2.1601642710472277,1
CRM,15000000.0,2,2.945927446954141,1
Software,500000.0,1,3.4469541409993156,0
Accounting,1500000.0,1,1.9028062970568105,1
Business Services,15015536.0,1,1.0,1
Document Management,0.0,1,0.0,1
Internet,11000.0,1,0.0,0
Public Relations,6000000.0,1,4.506502395619439,1
Software,1900000.0,3,2.431211498973306,1
Communications Hardware,50250000.0,6,4.041067761806982,1
Software,46667457.0,5,1.7193702943189597,1
Games,15000000.0,2,1.322381930184805,1
Software,36500000.0,5,0.29021218343600275,0
E-Commerce,650000.0,1,0.5503080082135524,0
Software,540000.0,1,3.4113620807665983,1
Advertising,26000000.0,4,0.999315537303217,1
Advertising,20000.0,1,0.16700889801505817,0
Defense,23000000.0,1,1.0,1
Enterprise Software,23600000.0,5,1.8535249828884326,1
Communications Infrastructure,25329104.0,10,21.470225872689937,1
Health Care Information Technology,9000000.0,1,9.073237508555783,1
Food Processing,0.0,1,1.0,0
Communications Hardware,28400000.0,4,0.0,1
Software,6400000.0,2,4.095824777549623,0
Software,23700000.0,3,6.412046543463381,1
Energy,125000000.0,1,1.0,0
Application Platforms,0.0,1,0.05201916495550993,0
Games,0.0,1,1.0,0
E-Commerce,2350000.0,2,0.0,0
Games,0.0,1,1.0,0
Enterprise Software,33076264.0,3,3.1731690622861053,1
Games,38027000.0,2,1.0,1
Hardware + Software,21100000.0,2,5.377138945927447,1
Development Platforms,100000.0,1,1.0,0
Advertising,25000000.0,1,8.813141683778234,1
Infrastructure,20000000.0,1,23.2580424366872,1
E-Commerce,7000000.0,1,1.0,1
Public Transportation,40000.0,1,0.0,0
Fleet Management,43043483.0,1,28.030116358658454,1
Enterprise Software,1900000.0,1,3.9260780287474333,0
Aerospace,0.0,1,0.7227926078028748,1
Location Based Services,3500000.0,1,0.013689253935660506,0
Women,50000.0,1,1.0,0
Entertainment,20000.0,1,1.0,0
Hardware + Software,600000.0,2,0.0,0
Education,20000.0,1,1.0,0
Software,415000.0,2,1.6646132785763177,0
Games,12000000.0,2,0.999315537303217,0
Education,155000.0,1,1.0,0
Mobile,2000000.0,1,1.0,0
Social Media,975000.0,2,0.892539356605065,0
Crowdfunding,1400000.0,1,1.2758384668035592,1
Construction,50000.0,1,1.0,0
Ad Targeting,76600000.0,5,0.4188911704312115,1
Internet,1119500000.0,4,7.085557837097878,1
Internet,10300000.0,1,1.0,0
Brand Marketing,0.0,2,0.33401779603011633,1
E-Commerce,8500000.0,2,0.49007529089664614,1
Software,6300000.0,2,0.33401779603011633,0
Sports,0.0,1,0.0,0
Browser Extensions,39875000.0,3,0.13415468856947296,1
News,2037750.0,1,2.735112936344969,0
Mobile,6700000.0,1,11.028062970568104,1
Biotechnology,35000000.0,2,18.46132785763176,1
Hardware + Software,60000.0,1,0.8459958932238193,0
Hospitality,720480.0,1,1.1827515400410678,0
Software,23000000.0,2,1.0,1
Biotechnology,109496656.0,4,2.568104038329911,1
Ad Targeting,800000.0,1,1.0,0
Cloud Computing,300000.0,1,0.0,1
Mobile,1000000.0,1,0.0,1
Enterprises,7500000.0,3,0.9281314168377823,1
Software,14000000.0,1,5.221081451060917,1
Security,3500000.0,1,4.61327857631759,1
Audio,2500000.0,1,0.6625598904859685,1
Games,150000.0,1,0.4134154688569473,0
Travel,30000.0,1,0.16700889801505817,0
Enterprise Software,300000.0,1,2.135523613963039,1
Local Based Services,13500000.0,2,0.0,1
Entertainment,2400000.0,1,11.616700889801505,1
Cloud Computing,1397531.0,3,0.0,0
Clean Technology,3611685.0,2,0.999315537303217,0
Apps,0.0,1,2.2477754962354553,0
Bioinformatics,25000.0,1,1.0,0
Biotechnology,8493751.0,4,1.0,1
Sports,8000000.0,2,1.0,0
Internet,10000000.0,1,0.3531827515400411,1
Colleges,0.0,1,3.8302532511978096,0
Real Estate,510000000.0,1,1.9000684462696784,1
File Sharing,120000.0,2,0.32854209445585214,0
Software,300000.0,1,1.6125941136208077,1
Web Hosting,15500000.0,2,3.0116358658453115,1
Games,8390222.0,5,0.35044490075290896,1
Web Hosting,103000000.0,3,4.383299110198494,0
Biotechnology,42700000.0,1,8.4435318275154,0
Games,11500000.0,4,1.5770020533880904,0
Information Technology,854551.299528369,1,4.407939767282683,0
Cloud Computing,32500000.0,4,0.8158795345653662,0
Hardware + Software,44000000.0,3,1.0622861054072552,0
Financial Services,0.0,2,0.7118412046543463,1
Enterprise Software,37400000.0,2,32.26283367556468,1
Information Technology,1600000.0,1,1.0,0
Computers,352134.0,1,1.0,0
Advertising,60000000.0,7,0.4188911704312115,1
Brand Marketing,19311.0,1,1.0,0
Beauty,0.0,1,1.0,1
Games,57900000.0,5,1.0,1
Communications Hardware,70946214.0,5,2.3655030800821355,1
Finance,2000000.0,1,1.2895277207392197,0
Fashion,22000000.0,1,4.05201916495551,1
Biotechnology,25000000.0,1,1.0,1
E-Commerce,500000.0,1,0.6078028747433265,1
Curated Web,401000.0,1,2.31895961670089,0
Sports,2500000.0,1,1.0,0
Advertising,10200000.0,2,1.620807665982204,1
Curated Web,130295.0,1,0.0,0
Content,0.0,1,0.7392197125256673,0
E-Commerce,0.0,1,0.0,0
Business Development,2200000.0,1,3.1129363449691994,1
Android,214185.0,3,0.27652292950034224,1
Games,3000000.0,1,1.0,1
Agriculture,25000000.0,1,1.0,0
Advertising,250000.0,1,0.0,0
Consulting,20000000.0,1,1.0,0
Education,6700000.0,1,1.0,0
Financial Services,100000000.0,1,1.0,0
Food Processing,1500000.0,1,1.0,0
Blogging Platforms,2000000.0,1,1.0,0
Digital Media,600000.0,1,11.739904175222451,0
Advertising,6067500.0,5,15.392197125256674,1
Education,540000.0,1,0.0,0
Digital Media,5000000.0,1,1.0,0
Biotechnology,20300000.0,2,1.0,1
E-Commerce,9120018.0,2,6.310746064339494,1
Business Services,10000000.0,2,5.420944558521561,0
Collaboration,13000000.0,3,0.0,1
Biotechnology,143500000.0,3,8.802190280629706,0
Mining Technologies,1875000.0,1,12.881587953456537,0
Semiconductors,14000000.0,2,2.132785763175907,1
Biotechnology,1982609.0,3,5.026694045174538,0
Enterprise Software,2010000.0,2,4.7939767282683095,1
Curated Web,11150004.0,3,0.5557837097878165,1
Health Care,500000.0,2,1.0,1
Curated Web,4000000.0,1,1.0,0
Communications Hardware,16000000.0,1,0.0,0
Biotechnology,6539000.0,1,1.0,0
Curated Web,645496464.0,1,54.30800821355236,1
Enterprise Software,27200000.0,3,0.8706365503080082,1
Real Estate,31000000.0,1,27.66324435318275,1
Health Care,62000000.0,4,1.45927446954141,1
Software,0.0,3,3.62217659137577,1
Transportation,0.0,1,1.0,1
Security,9100000.0,1,2.088980150581793,0
Software,0.0,1,14.830937713894592,1
Enterprise Software,16400000.0,3,2.187542778918549,1
Security,138899314.0,1,27.28268309377139,1
Credit,17650000.0,2,1.0,1
Security,4660000.0,1,1.0,0
Education,260000.0,1,10.666666666666666,1
Enterprise Software,8750000.0,2,0.6652977412731006,1
Security,16000000.0,1,1.0,1
Games,0.0,3,0.0,1
Innovation Management,11143.0,1,0.3860369609856263,0
Software,7540888.0,2,11.41409993155373,1
Biotechnology,93000000.0,3,0.7939767282683093,1
Software,2198284.0,1,8.465434633812457,0
Analytics,0.0,1,2.943189596167009,0
Biotechnology,153000000.0,4,0.7364818617385352,1
Security,22000000.0,1,41.6974674880219,1
Curated Web,0.0,2,1.0,0
Enterprise Software,10924534.0,1,1.0,1
Hardware + Software,50200000.0,6,2.001368925393566,1
Celebrity,825000.0,1,2.507871321013005,0
Cloud Computing,1445300.0,1,5.9110198494182065,1
Advertising Networks,1300000.0,1,0.621492128678987,1
Analytics,1400000.0,1,0.7802874743326489,1
Cloud Computing,67910000.0,3,0.0,1
Cloud Computing,0.0,1,0.01642710472279261,1
Automotive,290000.0,2,0.0,0
Business Development,100000.0,1,0.8323066392881588,0
Health Care,45000000.0,2,4.772073921971253,1
Networking,7000000.0,1,1.0,0
Health and Wellness,750000000.0,1,1.0,1
Media,30000.0,1,0.13963039014373715,0
Biotechnology,45000000.0,1,1.0,1
E-Commerce,25506379.0,1,18.195756331279945,1
Beauty,0.0,1,1.2511978097193703,1
Beauty,407902.0,2,0.4188911704312115,1
Advertising,3502000.0,2,0.4490075290896646,0
Android,15000.0,1,0.0,0
Health and Wellness,1470436.0,2,0.8706365503080082,1
Biotechnology,19250000.0,2,0.4353182751540041,1
Clean Technology,2715200.0,1,1.0,0
Finance,0.0,1,0.0,0
Curated Web,1310000.0,2,2.4175222450376452,0
Beauty,0.0,1,1.0,0
Music,1000000.0,1,1.0,0
Security,22000000.0,2,4.035592060232717,1
Technology,20000000.0,1,1.0,0
Mobile,116568047.0,11,0.9281314168377823,0
Data Integration,47000000.0,2,1.0,1
Enterprise Software,46000000.0,4,0.6680355920602327,1
Public Relations,5000000.0,1,1.0,0
Cable,33000000.0,1,13.114305270362765,1
Networking,100800000.0,4,1.0,1
Biotechnology,74200000.0,1,18.729637234770706,1
Biotechnology,365872959.0,6,9.253935660506503,0
Sporting Goods,0.0,1,0.4161533196440794,0
Software,17100000.0,4,2.4695414099931554,1
Web Hosting,21000000.0,3,1.0,1
Security,10000000.0,1,7.025325119780972,1
Hardware + Software,1225000.0,2,7.915126625598905,1
Biotechnology,42000735.31214,2,4.993839835728953,1
Biotechnology,51400000.0,1,1.0,1
Health and Insurance,12327835.0,1,8.24640657084189,0
Biotechnology,44566724.0,3,0.9609856262833676,1
Hardware + Software,56100000.0,3,4.58590006844627,1
Enterprise Software,2000000.0,1,42.57084188911704,1
E-Commerce,20000000.0,3,0.0,1
Consulting,10000000.0,1,1.0,0
Manufacturing,0.0,1,18.915811088295687,1
Health Care,35771750.0,6,1.8234086242299794,1
Health Care,55004618.0,3,0.0027378507871321013,1
Software,22114147.0,2,1.0,1
Consulting,25765820.0,2,19.496235455167692,1
Analytics,840000.0,3,1.0102669404517455,1
Biotechnology,98000000.0,3,0.9144421629021219,1
Biotechnology,40000000.0,1,1.0,1
Open Source,10000.0,1,6.915811088295688,0
Email,250000.0,1,1.0,0
Services,3000000.0,1,1.0,1
Consulting,10000000.0,1,7.742642026009582,0
Health Care,62800000.0,3,7.545516769336071,0
Curated Web,20850000.0,5,0.0,1
Public Relations,96250000.0,1,13.949349760438055,1
Public Transportation,7000000.0,1,4.3668720054757015,0
Graphics,0.0,1,1.0,0
Health Care,47315000.0,5,0.0,0
Biotechnology,5200000.0,1,1.0,0
Hospitality,0.0,1,0.8323066392881588,0
Music,7700000.0,1,4.950034223134839,0
Software,101650000.0,4,4.205338809034908,1
Transportation,0.0,1,0.5722108145106092,1
Concerts,500000.0,1,2.6639288158795345,1
Hospitality,3750000.0,2,0.0,1
Cloud Computing,0.0,2,1.0,0
Business Development,21700000.0,1,8.785763175906913,1
Messaging,95000.0,1,0.0,0
Messaging,7510000.0,2,1.9904175222450375,1
E-Commerce,550000.0,2,0.0,0
Messaging,350000.0,2,0.9527720739219713,1
Banking,5800000000.0,1,1.0,1
Bridging Online and Offline,450000.0,2,0.0,0
Software,656000.0,1,5.6591375770020536,1
Software,2000000.0,2,1.002053388090349,1
Software,12000000.0,3,0.27652292950034224,1
Cloud Computing,26991390.0,2,4.057494866529774,1
Software,9116657.0,2,6.310746064339494,1
Software,15200000.0,3,1.1444216290212184,1
Software,1323100.0,1,1.0,0
Mobile,14200000.0,2,2.217659137577002,0
Information Security,28500000.0,2,3.137577002053388,1
Advertising,17500000.0,5,1.8754277891854894,1
News,1000.0,1,0.0,0
Advertising,250000.0,1,1.7056810403832992,0
Computers,23000000.0,8,0.5722108145106092,1
Curated Web,300000.0,1,0.4188911704312115,0
Enterprise Software,18687288.0,3,4.043805612594114,1
Games,5675000.0,4,0.5804243668720055,1
Search,1065000.0,3,0.0,0
Education,1750000.0,2,0.0,0
Education,44500000.0,3,8.711841204654347,1
Education,12000000.0,1,9.040383299110198,1
Databases,35000000.0,2,1.3114305270362765,1
Semiconductors,25035451.0,4,3.0143737166324436,1
Semiconductors,4290000.0,3,1.0,1
Biotechnology,37000000.0,3,1.2292950034223136,1
Health and Wellness,200000.0,1,15.66050650239562,0
Software,0.0,1,8.999315537303216,1
Big Data Analytics,5325912.0,1,1.0,0
Internet,1020000.0,2,0.4134154688569473,0
Fashion,0.0,1,0.6132785763175906,0
Mobile,54338763.8005401,3,0.5092402464065708,1
Games,2800000.0,2,1.0,1
Apps,100000.0,1,2.001368925393566,1
Analytics,2991652.0,3,0.0,1
Games,5000000.0,1,3.030800821355236,1
Advertising,45000.0,1,14.321697467488022,1
Brand Marketing,4000000.0,3,1.0,1
Curated Web,400000.0,1,0.0,1
Curated Web,0.0,1,1.0,0
Curated Web,11500000.0,5,0.17522245037645448,1
Curated Web,450000.0,1,0.038329911019849415,1
Networking,1250000.0,1,1.0,0
Advertising,6833750.0,1,5.314168377823409,1
Collaboration,1800000.0,1,0.4134154688569473,1
Advertising,4000000.0,2,0.0,0
Art,1150000.0,1,4.402464065708419,1
Cloud Data Services,0.0,1,10.001368925393566,1
Media,225000.0,1,0.0,0
Curated Web,10000000.0,1,16.161533196440793,1
Curated Web,222000.0,1,1.0,0
Health and Wellness,56974.0,1,1.0,0
SaaS,0.0,3,0.0,1
Electric Vehicles,110995.593474939,1,0.0027378507871321013,0
Health Care,11449343.0,1,13.377138945927447,1
Business Services,915000.0,1,0.0,0
Software,6000000.0,1,7.29637234770705,0
Insurance,0.0,1,37.74674880219028,1
Public Relations,0.0,1,2.817248459958932,1
Software,2000000.0,1,2.001368925393566,1
Databases,681759114.0,1,32.988364134154686,1
Biotechnology,31746594.0,4,9.1854893908282,1
Web Hosting,35000000.0,2,1.0,1
Delivery,51000000.0,3,1.0,1
Messaging,1750000.0,2,0.08487337440109514,1
Search,0.0,2,0.5831622176591376,0
Advertising,3500000.0,1,1.0,1
Advertising,14500000.0,2,1.0,1
Curated Web,305000.0,1,0.0,0
Search,46914300.0,6,0.0,0
Finance,265000.0,2,1.0,0
Software,0.0,2,1.0869267624914443,0
Mobile,375000.0,3,0.0,0
Transportation,10000.0,1,0.24914442162902123,0
Biotechnology,164000000.0,2,13.086926762491444,1
Software,17412208.0,5,2.1820670773442847,1
Finance,0.0,1,1.0,0
Databases,19800000.0,2,3.162217659137577,1
Content,1500000.0,1,0.0,0
Curated Web,500000.0,1,0.0,0
Real Estate,1725000.0,2,0.6872005475701575,1
E-Commerce,80000.0,1,1.0,0
Clean Technology,4000000.0,1,1.0,1
Finance,34150000.0,5,2.7159479808350446,1
Apps,35025000.0,3,0.1806981519507187,0
Games,2300000.0,1,3.2306639288158796,0
Security,69900000.0,1,21.626283367556468,1
Software,8000000.0,1,5.859000684462697,1
Computers,5000000.0,1,1.0,1
Security,982000.0,1,1.0,0
Security,11100000.0,2,0.9308692676249144,1
Games,4000000.0,1,9.201916495550993,1
Software,9250000.0,1,4.1095140314852845,1
Public Relations,51250.0,1,10.855578370978781,0
Software,5000000.0,1,1.0,1
E-Commerce,18000000.0,2,15.55920602327173,1
Network Security,0.0,1,8.172484599589323,1
Security,73500000.0,3,1.8754277891854894,1
Health and Insurance,6172958.05406414,1,1.0,0
Hardware + Software,15000000.0,1,6.225872689938399,1
Mobile Security,0.0,2,0.9117043121149897,1
Software,796000.0,1,1.160848733744011,1
Software,1300000.0,1,15.025325119780971,1
Analytics,5117500.0,2,0.6160164271047228,1
E-Commerce,112243.0,1,2.9021218343600275,0
E-Commerce,50000.0,1,0.5667351129363449,0
Clean Technology,40600000.0,3,2.6557152635181382,1
Music,7000000.0,1,2.91854893908282,1
Banking,0.0,1,0.7474332648870636,1
Mobile,0.0,1,1.0,1
Advertising,31551894.0,2,0.0,1
Advertising,23138876.0,7,1.8726899383983573,0
Android,16000000.0,3,0.4188911704312115,1
Chat,1000000.0,1,0.7474332648870636,0
Advertising,17986943.0,8,1.1854893908281998,1
Clean Technology,161040000.0,3,5.9986310746064335,1
Health Care,0.0,1,1.0,0
Data Centers,1000000.0,1,2.414784394250513,0
Biotechnology,900000.0,1,1.4428473648186173,1
Manufacturing,1600000.0,1,2.329911019849418,1
Apps,4443800.0,2,3.57015742642026,1
Software,34245892.0,4,17.426420260095824,1
Internet Marketing,5500000.0,1,7.581108829568788,1
Industrial,7962962.0,1,53.497604380561256,0
Aerospace,166000.0,1,1.0,0
Music,5000000.0,1,1.6865160848733745,0
CRM,2828000.0,2,1.4976043805612593,1
E-Commerce,40000.0,1,0.2600958247775496,0
E-Commerce,225000.0,2,0.0,0
Mobile,0.0,1,13.91375770020534,1
Agriculture,3750000.0,2,3.4962354551676933,0
Security,39422003.0,3,1.0,1
Advertising,0.0,1,0.0,0
Analytics,9100000.0,3,3.6659822039698837,0
Data Mining,0.0,1,0.08487337440109514,1
Clean Technology,50000.0,1,0.243668720054757,0
Semiconductors,26000000.0,1,5.590691307323751,1
Analytics,4700000.0,1,5.062286105407256,1
Energy,75000000.0,1,1.0,1
Semiconductors,0.0,1,0.7419575633127995,0
Electronics,39000000.0,4,4.952772073921971,0
Biotechnology,498600.0,1,7.60848733744011,1
Renewable Energies,1230000.0,1,1.0,0
Biotechnology,27000000.0,3,2.951403148528405,1
Hardware + Software,17590000.0,2,8.878850102669405,1
Business Services,18800000.0,2,1.0,1
Clean Technology,15600000.0,1,1.0,0
Customer Service,13000000.0,2,1.5852156057494866,0
E-Commerce,3000000.0,1,0.7501711156741958,1
Mobile,10400000.0,3,0.36413415468856947,1
Software,2943368.0,1,11.827515400410677,1
Mobile,34500000.0,4,0.0,0
Blogging Platforms,50000.0,1,0.0,0
File Sharing,0.0,1,0.16153319644079397,1
Enterprise Software,2500000.0,2,0.33675564681724846,1
Clean Technology,2500000.0,1,1.3826146475017111,0
Biotechnology,38425000.0,3,1.0,0
Business Services,12400000.0,1,1.0,1
Health and Wellness,5000000.0,1,5.30321697467488,1
Health and Wellness,0.0,1,9.14715947980835,1
Elder Care,562000.0,3,1.0,1
Curated Web,100000.0,1,1.002053388090349,0
